pathway_model,metabolite,n_samples,spearman_rho,p_value,q_value_FDR,significant_p_0_05,significant_FDR_0_05
CORE_TK_var2,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",193,0.09406048020939052,0.19321466531847964,0.5542816890520585,False,False
CORE_TK_var2,epiandrosterone sulfate,193,0.0940321029859516,0.19334963908426267,0.554381684797021,False,False
CORE_EMP2,1-methylnicotinamide,193,-0.0940020565140751,0.193492627358745,0.554381684797021,False,False
CORE_ASDO,"uridine-2',3'-cyclic monophosphate",193,0.09398853506526206,0.19355699976690222,0.554381684797021,False,False
CORE_ASDO_var2,"uridine-2',3'-cyclic monophosphate",193,0.09398853506526206,0.19355699976690222,0.554381684797021,False,False
CORE_ASDO,4-guanidinobutanoate,193,0.09391396482587103,0.1939122912945672,0.5549585098477852,False,False
CORE_ASDO_var2,4-guanidinobutanoate,193,0.09391396482587103,0.1939122912945672,0.5549585098477852,False,False
CORE_ASDO,salicylate,193,0.09386227219430393,0.19415886057394555,0.5552235140599902,False,False
CORE_ASDO_var2,salicylate,193,0.09386227219430393,0.19415886057394555,0.5552235140599902,False,False
CORE_EMP_alt,homocitrulline,193,0.09379173121093959,0.19449570306193006,0.5559663141033054,False,False
CORE_TK_var2,benzoate,193,-0.09371160728593557,0.19487882115355012,0.5568407520441376,False,False
CORE_ASDO,3-phenylpropionate (hydrocinnamate),193,-0.09365612873151513,0.19514441729224302,0.5570572866334041,False,False
CORE_ASDO_var2,3-phenylpropionate (hydrocinnamate),193,-0.09365612873151513,0.19514441729224302,0.5570572866334041,False,False
CORE_TK_var1,alpha-tocotrienol,193,-0.09364738030128258,0.19518632325604718,0.5570572866334041,False,False
CORE_EMP,homocitrulline,193,0.09358474440467923,0.1954865474938445,0.5574809833620693,False,False
CORE_EMP1,theophylline,193,-0.0935841538384872,0.1954893797729719,0.5574809833620693,False,False
CORE_EMP1,maltose,193,-0.09347897121326063,0.19599429820483744,0.5586999520368726,False,False
CORE_ASMO,N-acetylcitrulline,193,-0.09343457516521622,0.19620770120327147,0.559087293985774,False,False
CORE_TAL,5-acetylamino-6-formylamino-3-methyluracil,193,0.09337704220191498,0.1964845019385168,0.5594151493091845,False,False
CORE_TAL,erythronate*,193,0.09331048908925609,0.1968050539990441,0.5594151493091845,False,False
CORE_ED_var1,N-acetylhistamine,193,0.09329755041187371,0.1968674170295211,0.5594151493091845,False,False
CORE_ED_var2,N-acetylhistamine,193,0.09329755041187371,0.1968674170295211,0.5594151493091845,False,False
CORE_EMP_alt,N-acetylglycine,193,0.09329596442497728,0.1968750623030261,0.5594151493091845,False,False
CORE_ED_var1,biotin,193,-0.09328088827540101,0.19694774787731192,0.5594151493091845,False,False
CORE_ED_var2,biotin,193,-0.09328088827540101,0.19694774787731192,0.5594151493091845,False,False
CORE_EMP,N-methyltaurine,193,-0.09327092569841354,0.19699579044136878,0.5594151493091845,False,False
CORE_ED_var1,lanosterol,193,-0.09324964676951468,0.19709843238971683,0.5594151493091845,False,False
CORE_ED_var2,lanosterol,193,-0.09324964676951468,0.19709843238971683,0.5594151493091845,False,False
CORE_ASMO,beta-hydroxyisovalerate,193,0.0930817365129447,0.19790973431022482,0.5614968543844774,False,False
CORE_EMP1,salicylate,193,-0.09300815374796077,0.19826603131748907,0.5617056390202391,False,False
CORE_TK_var2,7-ketolithocholate,193,0.09299716895464985,0.19831926096957378,0.5617056390202391,False,False
CORE_TK_var2,taurolithocholate 3-sulfate,193,0.09297213022808609,0.1984406313353735,0.5617056390202391,False,False
CORE_ED_var1,gamma-glutamylglutamine,193,0.09295389384712409,0.1985290625610627,0.5617056390202391,False,False
CORE_ED_var2,gamma-glutamylglutamine,193,0.09295389384712409,0.1985290625610627,0.5617056390202391,False,False
CORE_ASDO,anserine,193,0.0929398189832441,0.19859733344589534,0.5617056390202391,False,False
CORE_ASDO_var2,anserine,193,0.0929398189832441,0.19859733344589534,0.5617056390202391,False,False
CORE_TK_var1,5-methyluridine (ribothymidine),193,-0.09293794941925544,0.1986064031477551,0.5617056390202391,False,False
CORE_TAL,campesterol,193,0.09288091899845775,0.19888321574011544,0.5621722675339121,False,False
CORE_TAL,syringic acid,193,0.09287184357400426,0.19892729156219408,0.5621722675339121,False,False
CORE_ASMO,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,193,-0.09283527153826526,0.1991049795629913,0.5624540198230683,False,False
CORE_ASDO,gamma-glutamyl-epsilon-lysine,193,0.09273625222878928,0.1995866498836893,0.563230964467024,False,False
CORE_ASDO_var2,gamma-glutamyl-epsilon-lysine,193,0.09273625222878928,0.1995866498836893,0.563230964467024,False,False
CORE_EMP_alt,theophylline,193,-0.09272174296244858,0.19965729975282862,0.563230964467024,False,False
CORE_TAL,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,193,0.09271453621681053,0.1996923982448947,0.563230964467024,False,False
CORE_TK_var1,glycerol 3-phosphate,193,-0.09267834250307141,0.19986873748914125,0.5635079494807219,False,False
CORE_TK_var1,dehydrolithocholate,193,-0.09263994978900698,0.20005591376216045,0.56381525988773,False,False
CORE_ASMO,N6-methyladenosine,193,-0.09259839589339468,0.20025864483248781,0.5640679655248866,False,False
CORE_ASDO,N-methylhydantoin,193,0.09257129875858916,0.20039092511110046,0.5640679655248866,False,False
CORE_ASDO_var2,N-methylhydantoin,193,0.09257129875858916,0.20039092511110046,0.5640679655248866,False,False
CORE_EMP1,5-oxoproline,193,0.09254238359816563,0.20053215023868975,0.5640679655248866,False,False
CORE_TK_var2,N-palmitoyl-sphinganine (d18:0/16:0),193,0.09254146413118955,0.20053664220823755,0.5640679655248866,False,False
CORE_EMP,dimethylmalonic acid,193,0.09250060614609991,0.20073632362061652,0.5641410876371452,False,False
CORE_TAL,"glutamate, gamma-methyl ester",193,0.09249370088844237,0.2007700852567199,0.5641410876371452,False,False
CORE_EMP2,biotin,193,0.0924580017093104,0.20094469357876965,0.5641410876371452,False,False
CORE_TK_var2,mannose,193,0.09245299396399766,0.20096919576006064,0.5641410876371452,False,False
CORE_ASDO,glutamyl-meso-diaminopimelate,193,0.09241415293376586,0.20115931280526747,0.5641410876371452,False,False
CORE_ASDO_var2,glutamyl-meso-diaminopimelate,193,0.09241415293376586,0.20115931280526747,0.5641410876371452,False,False
CORE_ED_var1,deoxycarnitine,193,0.09240820887764288,0.20118841894103404,0.5641410876371452,False,False
CORE_ED_var2,deoxycarnitine,193,0.09240820887764288,0.20118841894103404,0.5641410876371452,False,False
CORE_EMP,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,193,-0.09239123177180704,0.20127156716569936,0.5641548940532545,False,False
CORE_EMP2,7-ketodeoxycholate,193,-0.09236957008906664,0.2013776949962449,0.5642330754906442,False,False
CORE_TK_var1,guanidinoacetate,193,0.09228944613062592,0.20177060096350205,0.5648693633507883,False,False
CORE_EMP1,protoporphyrin IX,193,-0.0922752530099229,0.20184025791820523,0.5648693633507883,False,False
CORE_EMP1,alpha-tocotrienol,193,0.09227149648602573,0.20185869708552662,0.5648693633507883,False,False
CORE_TK_var1,3-(3-hydroxyphenyl)propionate,193,-0.09225939964621066,0.20191808357159347,0.5648693633507883,False,False
CORE_ASDO,N-propionylalanine,193,0.09219251014571476,0.20224668939581933,0.5653500480320345,False,False
CORE_ASDO_var2,N-propionylalanine,193,0.09219251014571476,0.20224668939581933,0.5653500480320345,False,False
CORE_EMP2,3-methyl-2-oxobutyrate,193,0.0920040045286809,0.2031748346491415,0.5677244895349122,False,False
CORE_TK_var1,gamma-tocotrienol,193,-0.09194053469365952,0.2034880325551579,0.568379430979008,False,False
CORE_TK_var1,4-acetamidobenzoate,193,-0.09190134570692875,0.20368158836083028,0.5684920689300159,False,False
CORE_ASDO,thymidine,193,0.09187044932376627,0.2038342804046737,0.5684920689300159,False,False
CORE_ASDO_var2,thymidine,193,0.09187044932376627,0.2038342804046737,0.5684920689300159,False,False
CORE_ASMO,hexadecasphingosine (d16:1)*,193,0.09186855155787413,0.20384366198738507,0.5684920689300159,False,False
CORE_ASDO,"ceramide (d16:1/24:1, d18:1/22:1)*",193,0.09179572228732084,0.20420392820180122,0.5690566963645249,False,False
CORE_ASDO_var2,"ceramide (d16:1/24:1, d18:1/22:1)*",193,0.09179572228732084,0.20420392820180122,0.5690566963645249,False,False
CORE_ED_var1,glycoursodeoxycholate,193,0.09173755788461635,0.20449198130659987,0.5694193703410032,False,False
CORE_ED_var2,glycoursodeoxycholate,193,0.09173755788461635,0.20449198130659987,0.5694193703410032,False,False
CORE_TK_var1,indole,193,0.09164173922333209,0.2049671523880617,0.570522231965535,False,False
CORE_ED_var1,N-acetylpyrraline,193,0.09159801249165743,0.2051842606072045,0.5706860345156802,False,False
CORE_ED_var2,N-acetylpyrraline,193,0.09159801249165743,0.2051842606072045,0.5706860345156802,False,False
CORE_EMP1,succinimide,193,0.09157984048000319,0.20527453548929442,0.5707170200265194,False,False
CORE_TK_var1,5-hydroxylysine,193,0.09155493830457774,0.2053982909790166,0.5708410306515097,False,False
CORE_TK_var1,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,193,0.09153657657176432,0.20548957710750948,0.5708747419489054,False,False
CORE_EMP1,N-alpha-acetylornithine,193,0.09150433082791613,0.20564995896697025,0.5709202508920406,False,False
CORE_ED_var1,N-formylanthranilic acid,193,0.09148554307046665,0.20574344593294697,0.5709202508920406,False,False
CORE_ED_var2,N-formylanthranilic acid,193,0.09148554307046665,0.20574344593294697,0.5709202508920406,False,False
CORE_EMP2,1-linoleoyl-GPE (18:2)*,193,-0.09146312964051065,0.20585501413722063,0.5710101392144751,False,False
CORE_TK_var2,palmitoleoylcarnitine (C16:1)*,193,0.09141972918113347,0.20607117425411964,0.5711339986654667,False,False
CORE_EMP2,N1-Methyl-2-pyridone-5-carboxamide,193,-0.09140303669675763,0.20615435629999365,0.5711339986654667,False,False
CORE_TK_var1,6-oxolithocholate,193,-0.09137135910682612,0.20631227869540214,0.5711339986654667,False,False
CORE_ASDO,1-palmitoyl-GPE (16:0),193,0.09134474515499588,0.20644502467917972,0.5711339986654667,False,False
CORE_ASDO_var2,1-palmitoyl-GPE (16:0),193,0.09134474515499588,0.20644502467917972,0.5711339986654667,False,False
CORE_EMP2,gamma-tocotrienol,193,0.09134461300144221,0.20644568399270818,0.5711339986654667,False,False
CORE_EMP_alt,saccharopine,193,0.09134294375300464,0.20645401199679309,0.5711339986654667,False,False
CORE_ASDO,methylmalonate (MMA),193,-0.09127517173630466,0.20679233601645597,0.5716314018208817,False,False
CORE_ASDO_var2,methylmalonate (MMA),193,-0.09127517173630466,0.20679233601645597,0.5716314018208817,False,False
CORE_EMP_alt,4-hydroxycyclohexylcarboxylic acid,193,-0.09114263394049463,0.20745513025061346,0.5732438311752583,False,False
CORE_TAL,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,193,0.09111423637151253,0.20759733932742205,0.5733441898798385,False,False
CORE_EMP1,alpha-ketoglutarate,193,0.09110363494555203,0.207650447028028,0.5733441898798385,False,False
CORE_ASMO,N-alpha-acetylornithine,193,0.09104691049962528,0.2079347734930853,0.5739095240842447,False,False
CORE_TAL,N-acetylsphingosine,193,-0.0910023061365862,0.208158545712772,0.5741398887422443,False,False
CORE_ASMO,ergosterol,193,0.09099853844268407,0.2081774554993024,0.5741398887422443,False,False
CORE_ASMO,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",193,0.09095987119312007,0.20837159507933195,0.5744556359755895,False,False
CORE_TAL,fumarate,193,0.09092970274095831,0.20852315450477885,0.5746537983524895,False,False
CORE_TK_var1,gamma-glutamylglutamine,193,0.09076538379360076,0.2093500472590159,0.5767122004705969,False,False
CORE_TK_var2,N6-formyllysine,193,-0.09068692911703433,0.20974568018028658,0.5773494191859776,False,False
CORE_TAL,deoxycholate,193,0.09068164113922972,0.2097723658143537,0.5773494191859776,False,False
CORE_TAL,citrulline,193,0.09065744000735375,0.20989452727991129,0.5773494191859776,False,False
CORE_EMP,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),193,0.0906518748998451,0.2099226258220208,0.5773494191859776,False,False
CORE_TK_var2,cytidine,193,0.09064019016078201,0.20998163152035762,0.5773494191859776,False,False
CORE_TK_var2,"1,2-dilinoleoyl-galactosylglycerol (18:2/18:2)*",193,0.09053669675765182,0.2105047734365846,0.5783957968408462,False,False
CORE_EMP1,N-acetyl-cadaverine,193,0.09053317404666235,0.21052259660388534,0.5783957968408462,False,False
CORE_TAL,ribitol,193,0.09050618293312898,0.2106591941753071,0.5784911209327904,False,False
CORE_EMP1,2-oxoarginine*,193,-0.09049462291814181,0.2107177169565225,0.5784911209327904,False,False
CORE_TAL,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",193,0.09041240354710962,0.2111342906328364,0.5794009030029059,False,False
CORE_ED_var1,maltose,193,0.09038167652914968,0.2112901240845317,0.5794009030029059,False,False
CORE_ED_var2,maltose,193,0.09038167652914968,0.2112901240845317,0.5794009030029059,False,False
CORE_TAL,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,193,0.09033072472702826,0.2115487102468213,0.5796768939814225,False,False
CORE_EMP1,gamma-tocopherol/beta-tocopherol,193,0.0903301707183828,0.2115515231501808,0.5796768939814225,False,False
CORE_TAL,2'-deoxycytidine,193,0.09030659896725837,0.2116712303542475,0.5797846233630205,False,False
CORE_ED_var1,2-piperidinone,193,0.0902296345338362,0.21206242612157905,0.580219409889664,False,False
CORE_ED_var2,2-piperidinone,193,0.0902296345338362,0.21206242612157905,0.580219409889664,False,False
CORE_TK_var1,gamma-glutamylglutamate,193,-0.09022788579669888,0.21207132064186834,0.580219409889664,False,False
CORE_EMP,ethylmalonate,193,0.09021119331232305,0.21215623630820687,0.5802316178440606,False,False
CORE_EMP2,argininate*,193,-0.09017446984669622,0.21234313655729292,0.5802518806961258,False,False
CORE_ED_var1,1-linoleoyl-GPE (18:2)*,193,0.09015465491970903,0.21244403156091748,0.5802518806961258,False,False
CORE_ED_var2,1-linoleoyl-GPE (18:2)*,193,0.09015465491970903,0.21244403156091748,0.5802518806961258,False,False
CORE_EMP1,3-(2-hydroxyphenyl)propionate,193,-0.09014651851560627,0.21248547100921633,0.5802518806961258,False,False
CORE_TAL,beta-sitosterol,193,0.09011609010789727,0.21264049700179663,0.5804554369329891,False,False
CORE_TK_var1,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,193,-0.09001756049356335,0.2131430395630202,0.5810613956786247,False,False
CORE_EMP2,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,193,0.09000754500293787,0.21319417037183847,0.5810613956786247,False,False
CORE_EMP_alt,caffeate,193,-0.08999419101543721,0.21326235844684482,0.5810613956786247,False,False
CORE_EMP,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",193,-0.08998417552481171,0.213313509751204,0.5810613956786247,False,False
CORE_ASDO,N-acetylmuramate,193,-0.08992493205503813,0.21361625881139382,0.5810613956786247,False,False
CORE_ASDO_var2,N-acetylmuramate,193,-0.08992493205503813,0.21361625881139382,0.5810613956786247,False,False
CORE_EMP1,linoleate (18:2n6),193,-0.08987688369062069,0.21386202386862355,0.5810613956786247,False,False
CORE_EMP,nicotinamide riboside,193,-0.0898523048982426,0.21398782141139103,0.5810613956786247,False,False
CORE_EMP_alt,ciliatine (2-aminoethylphosphonate),193,0.0898523048982426,0.21398782141139103,0.5810613956786247,False,False
CORE_ED_var1,"1,3,7-trimethylurate",193,-0.08984015709378665,0.21405001504762952,0.5810613956786247,False,False
CORE_ED_var2,"1,3,7-trimethylurate",193,-0.08984015709378665,0.21405001504762952,0.5810613956786247,False,False
CORE_ASDO,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),193,0.08983474429006802,0.21407773137685557,0.5810613956786247,False,False
CORE_ASDO_var2,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),193,0.08983474429006802,0.21407773137685557,0.5810613956786247,False,False
CORE_ASDO,"1,2-dilinolenoyl-galactosylglycerol (18:3/18:3)*",193,-0.08979866918407998,0.2142625200057975,0.5810613956786247,False,False
CORE_ASDO_var2,"1,2-dilinolenoyl-galactosylglycerol (18:3/18:3)*",193,-0.08979866918407998,0.2142625200057975,0.5810613956786247,False,False
CORE_EMP1,gamma-tocotrienol,193,0.08979590976485105,0.21427665936116333,0.5810613956786247,False,False
CORE_EMP2,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",193,-0.0897938812029272,0.21428705420529476,0.5810613956786247,False,False
CORE_EMP,N-behenoyl-sphingadienine (d18:2/22:0)*,193,0.08978887345761445,0.2143127166535138,0.5810613956786247,False,False
CORE_ASDO,tyrosine,193,0.08973424935195849,0.21459278349691424,0.5813836042748856,False,False
CORE_ASDO_var2,tyrosine,193,0.08973424935195849,0.21459278349691424,0.5813836042748856,False,False
CORE_EMP_alt,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,193,-0.08970040329042252,0.21476644916554277,0.5813955446481378,False,False
CORE_ASDO,heptanoate (7:0),193,-0.08966725272655213,0.21493664361559878,0.5813955446481378,False,False
CORE_ASDO_var2,heptanoate (7:0),193,-0.08966725272655213,0.21493664361559878,0.5813955446481378,False,False
CORE_EMP_alt,nicotinamide,193,-0.08965533358260776,0.21499785986937,0.5813955446481378,False,False
CORE_EMP1,valylglutamine,193,-0.08964564887167024,0.21504760934222825,0.5813955446481378,False,False
CORE_ASDO,glycylisoleucine,193,0.08962348464168275,0.21516149593259565,0.5813955446481378,False,False
CORE_ASDO_var2,glycylisoleucine,193,0.08962348464168275,0.21516149593259565,0.5813955446481378,False,False
CORE_ED_var1,anserine,193,0.08954964845920427,0.2155411998730119,0.5819854487024192,False,False
CORE_ED_var2,anserine,193,0.08954964845920427,0.2155411998730119,0.5819854487024192,False,False
CORE_TK_var2,1-methyladenine,193,-0.08953180919822658,0.21563301038770255,0.5820154457021373,False,False
CORE_EMP,dimethylglycine,193,0.08950013082740868,0.21579611333771226,0.5822377738090463,False,False
CORE_TAL,N-carbamoylaspartate,193,-0.08946250912097813,0.2159899313209411,0.5825427766217753,False,False
CORE_EMP2,N-acetylaspartate (NAA),193,0.08943347282721856,0.21613960432784896,0.5827285332382979,False,False
CORE_EMP2,picolinate,193,-0.08937823834196891,0.2164245252866936,0.5828618734233046,False,False
CORE_TK_var1,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,193,0.08936321510603067,0.2165020673567077,0.5828618734233046,False,False
